ID_REF	GSM36777	GSM36778	GSM36779	GSM36780	GSM36781	GSM36782	GSM36783	GSM36784	GSM36785	GSM36786	GSM36787	GSM36788	GSM36789	GSM36790	GSM36791	GSM36792	GSM36793	GSM36794	GSM36795	GSM36796	GSM36797	GSM36798	GSM36799	GSM36800	GSM36801	GSM36802	GSM36803	GSM36804	GSM36805	GSM36806	GSM36807	GSM36808	GSM36809	GSM36810	GSM36811	GSM36812	GSM36813	GSM36814	GSM36815	GSM36816	GSM36817	GSM36818	GSM36819	GSM36820	GSM36821	GSM36822	GSM36823	GSM36824	GSM36825	GSM36826	GSM36827	GSM36828	GSM36829	GSM36830	GSM36831	GSM36832	GSM36833	GSM36834	GSM36835	GSM36836	GSM36837	GSM36838	GSM36839	GSM36840	GSM36841	GSM36842	GSM36843	GSM36844	GSM36845	GSM36846	GSM36847	GSM36848	GSM36849	GSM36850	GSM36851	GSM36852	GSM36853	GSM36854	GSM36855	GSM36856	GSM36857	GSM36858	GSM36859	GSM36860	GSM36861	GSM36862	GSM36863	GSM36864	GSM36865	GSM36866	GSM36867	GSM36868	GSM36869	GSM36870	GSM36871	GSM36872	GSM36873	GSM36874	GSM36875	GSM36876	GSM36877	GSM36878	GSM36879	GSM36880	GSM36881	GSM36882	GSM36883	GSM36884	GSM36885	GSM36886	GSM36887	GSM36888	GSM36889	GSM36890	GSM36891	GSM36892	GSM36893	GSM36894	GSM36895	GSM36896	GSM36897	GSM36898	GSM36899	GSM36900	GSM36901	GSM36902	GSM36903	GSM36904	GSM36905	GSM36906	GSM36907	GSM36908	GSM36909	GSM36910	GSM36911	GSM36912	GSM36913	GSM36914	GSM36915	GSM36916	GSM36917	GSM36918	GSM36919	GSM36920	GSM36921	GSM36922	GSM36923	GSM36924	GSM36925	GSM36926	GSM36927	GSM36928	GSM36929	GSM36930	GSM36931	GSM36932	GSM36933	GSM36934	GSM36935	GSM36936	GSM36937	GSM36938	GSM36939	GSM36940	GSM36941	GSM36942	GSM36943	GSM36944	GSM36945	GSM36946	GSM36947	GSM36948	GSM36949	GSM36950	GSM36951	GSM36952	GSM36953	GSM36954	GSM36955	GSM36956	GSM36957	GSM36958	GSM36959	GSM36960	GSM36961	GSM36962	GSM36963	GSM36964	GSM36965	GSM36966	GSM36967	GSM36968	GSM36969	GSM36970	GSM36971	GSM36972	GSM36973	GSM36974	GSM36975	GSM36976	GSM36977	GSM36978	GSM36979	GSM36980	GSM36981	GSM36982	GSM36983	GSM36984	GSM36985	GSM36986	GSM36987	GSM36988	GSM36989	GSM36990	GSM36991	GSM36992	GSM36993	GSM36994	GSM36995	GSM36996	GSM36997	GSM36998	GSM36999	GSM37000	GSM37001	GSM37002	GSM37003	GSM37004	GSM37005	GSM37006	GSM37007	GSM37008	GSM37009	GSM37010	GSM37011	GSM37012	GSM37013	GSM37014	GSM37015	GSM37016	GSM37017	GSM37018	GSM37019	GSM37020	GSM37021	GSM37022	GSM37023	GSM37024	GSM37025	GSM37026	GSM37027	GSM37028	GSM37029	GSM37030	GSM37031	GSM37032	GSM37033	GSM37034	GSM37035	GSM37036	GSM37037	GSM37038	GSM37039	GSM37040	GSM37041	GSM37042	GSM37043	GSM37044	GSM37045	GSM37046	GSM37047	GSM37048	GSM37049	GSM37050	GSM37051	GSM37052	GSM37053	GSM37054	GSM37055	GSM37056	GSM37057	GSM37058	GSM37059	GSM37060	GSM37061	GSM37062
1007_s_at	10.65626945	10.82617907	11.12609748	10.47785521	10.58267747	10.39932385	10.98978179	10.65569119	10.49993799	10.58651754	11.01396891	10.30647412	10.65650361	10.06228066	10.48999973	10.71814632	10.74149523	8.645982558	10.46101837	10.16409693	10.28612013	10.13395646	10.33777664	10.89389959	10.73016306	10.64404048	10.56866261	10.35363344	11.18369702	10.7329889	10.45564118	10.58547599	9.867930734	10.43847134	9.896305085	9.954815832	9.714335018	10.2205351	10.11299818	9.459006155	10.16812698	9.982354228	10.33473571	10.42814314	10.1692362	10.21527174	10.19174821	10.2522555	10.32831399	10.60906995	10.31760419	10.10661862	10.68538793	10.41619279	10.09909263	10.53501828	9.821556432	10.83758872	10.17241694	10.25125885	11.03563855	10.5459272	11.03064543	10.17249283	10.01500809	10.70319302	10.6734355	10.34153416	11.05543227	9.633541517	11.34406868	10.05649448	10.9643278	10.02618097	9.827573531	10.359579	10.50532439	9.329049109	10.87691655	11.07187342	10.58494213	10.23296109	10.72040242	10.09318319	11.10969996	10.83615673	9.979755248	10.88539192	10.39041305	11.18471057	11.20314787	10.03735461	10.52759164	10.75999124	10.24165552	10.03741531	10.62585787	10.54335854	10.25807613	9.962620264	10.70164632	10.90057024	10.40465524	10.13484462	10.08948284	10.31726449	10.44176397	10.37124285	10.75431414	9.660443578	10.37582068	10.13700601	9.507958483	10.41481701	10.81192723	9.77903452	10.76158563	9.975282738	11.02678394	10.78580677	10.23871694	10.28619301	11.52593819	9.63749917	10.23192227	10.1329187	9.622672291	10.89859375	8.482232417	10.25346315	10.80255343	10.77136662	10.43245356	9.924061422	11.03257915	10.85027042	10.1908971	10.53949662	10.70601605	9.850470313	10.13730194	10.37011997	10.25226815	10.76093633	10.6349919	10.96601205	10.05390193	10.71189923	10.86191186	10.94458294	10.37582883	10.56084852	10.3367586	11.19204067	10.66478141	10.03406314	10.30697079	10.1838618	10.49117606	10.22725869	9.642018913	10.75261466	10.49826291	9.982639261	11.03777583	9.842706668	11.07450213	9.676878719	10.94085638	10.92602205	10.35990501	10.34019634	9.461179512	10.23878123	11.5534943	10.65581028	10.18681346	10.07686989	10.88912043	10.97334205	10.53505432	10.49778464	10.53536717	10.42758121	10.36312885	10.0396475	10.3469421	10.41662206	10.15224395	10.69742437	10.8359507	10.84565812	9.936996277	9.846020732	10.30471122	10.18593799	10.80146932	11.39123791	10.6896526	10.72422968	10.27418235	10.55699403	9.937741947	10.67239711	10.81324709	10.32708148	10.59387896	11.08698271	10.20008967	10.59634165	10.18635116	10.46433745	10.36923588	10.91816307	10.32884464	10.36091295	10.27954706	10.5528505	10.31374405	10.02542233	10.0484127	10.67687816	10.57054699	9.983540405	10.82453259	10.22691295	9.97460205	10.69210684	10.87687648	10.64363713	10.45627761	9.945314806	10.26420151	11.75201555	11.16752332	11.18279212	9.947847028	10.81427267	10.44562273	10.39064113	10.63272384	10.59932121	10.11498975	10.72608892	10.07944686	10.3801195	10.17080589	10.63799679	10.66326106	10.67492044	10.30324711	10.38365684	10.36934091	10.16585217	10.28761624	10.30369296	10.5567728	10.01975168	10.66820494	10.97429511	11.02384754	10.23465798	10.56571213	10.51953737	10.91221394	10.33685528	10.47302703	10.41877909	9.897534514	9.965483552	10.81697819	10.46108619	10.11808969	8.622398224	10.04740641	10.61131115	10.44163821	10.55597694	10.26894829	9.94135798	10.63457682	10.4038164	10.23785142	10.10536302	10.56994159	10.06440156
1053_at	6.293524052	6.105409137	6.239483636	6.628974931	6.699765525	6.3156606	6.406297039	6.205352287	6.394677437	6.09215957	6.157304705	6.666544358	6.07680637	6.154579358	6.256588815	6.237933405	6.105679661	6.043782913	6.408723403	6.491158833	6.483996911	6.269394316	6.41363999	6.444994683	6.252025923	6.315177621	5.986896541	6.267698876	6.679865065	6.325084075	6.274364464	6.483720383	6.345879983	6.156192799	6.075636688	6.158978455	6.271360339	6.272435266	6.109727085	6.347845101	6.137511917	6.507273729	6.236900839	6.35475981	6.525332355	6.494547133	6.182161927	6.538524002	6.253300779	6.434205664	6.530731809	6.363900958	6.661941031	6.200273558	6.020431661	6.317654679	6.525104197	6.463915939	6.222281151	6.169148893	6.359739403	6.152995307	6.096874647	6.481664842	6.65961671	6.07814055	6.322231641	6.608343508	6.375772261	6.126206289	6.828900801	6.139260574	6.168628765	6.354303073	6.478098828	6.172460975	6.36971469	6.332741542	6.173709139	6.349092947	6.189939441	6.279077222	6.279041788	6.710006609	6.038103318	6.936002616	6.269159635	6.344708918	6.744323142	6.460601276	6.333384436	6.227634018	6.315502097	6.134244982	6.13491174	6.559734984	6.503514559	6.165425509	6.593474236	6.102089226	6.457544157	6.609376176	6.250778479	6.320878141	5.844462078	6.108286012	6.336160202	6.92828903	6.205785515	6.015761936	5.856238215	6.055184474	6.332180685	6.439961584	6.284156916	6.081178843	6.40827188	6.314934131	6.30879988	6.281303298	5.860651326	6.320666254	6.819179814	6.187380282	6.558773772	6.574545128	5.922253887	6.547336006	6.301375079	6.884453594	6.323077685	6.35658768	6.38777465	6.409781385	6.331188834	6.596215289	6.079760323	6.26676114	6.365484398	5.974374924	5.866160392	6.165354341	6.110396519	6.473691684	6.160198514	6.65985662	6.608950173	6.866676124	6.171080079	6.316509788	6.228555246	5.97232495	6.180318719	6.278307161	6.192318933	6.16438648	6.363818683	6.224238437	6.663811476	6.312157039	6.295407315	6.424042003	6.609354815	6.808962225	6.927785794	6.1007204	6.435205346	5.907781011	6.317882965	6.397909807	7.009405941	6.086677031	6.319569951	6.140973556	6.205362778	6.128298451	6.019550249	6.291090526	6.417526736	6.215395618	6.068729205	6.106141607	6.547100411	6.026382962	6.353061191	6.19001829	6.350796861	6.598224264	6.071219814	6.814786318	5.936756621	6.554875408	7.118125957	6.366567793	6.095530958	6.246634319	6.160837693	6.761509682	7.31832585	6.703550626	6.45542566	6.189212264	6.246063701	6.297124645	7.110655044	6.088797701	6.27130516	6.425534161	6.268918994	6.507853923	6.401901681	6.678305396	6.225663252	6.721494241	7.473518457	6.332622413	6.163717097	6.334161985	6.644947715	6.239209898	5.913726576	6.494226399	6.465068414	6.352119459	6.377955344	7.469912424	7.049267267	6.239761888	6.10271931	6.115214676	6.49821111	6.121144976	5.825324754	6.533203348	6.405786304	6.288232752	6.553572413	6.248219438	6.139331598	6.42827028	6.60536477	6.515028553	6.21766977	6.400960383	6.907350365	6.504955514	6.483643038	6.547419896	6.152673223	6.458960961	6.282284766	6.431178826	5.839266092	6.852120733	6.175933248	6.280378243	6.159118775	6.249696022	6.660422044	6.420626085	6.54065061	6.391180074	6.106547482	6.504462108	6.254556506	6.591258817	6.495106384	6.566231032	6.755075958	6.339657494	6.705386237	6.22886636	6.260506363	6.127308463	6.214784305	6.38451882	6.439670348	6.654474991	6.363507638	6.277242377	5.953626942	6.408305509	6.147732444	6.243020429	6.410303683	6.435853832
117_at	6.785154455	6.446397235	6.779564325	6.673216272	6.68227783	6.317046666	6.382553667	6.466161899	6.675948911	6.23226829	6.658816238	6.457087785	6.714643654	6.353367855	6.40842488	6.49497247	6.354931953	7.013616132	7.077587178	6.289849996	6.409913477	6.754327628	6.658743413	6.828127538	6.333234746	6.479422081	6.428045965	6.413566916	6.556207952	6.380891041	6.298142161	6.775733075	7.016605262	6.786877681	6.645633394	6.410605982	6.563830373	6.391604572	6.62719539	6.417362673	6.637141277	6.534649853	6.578485555	6.447091979	6.505050697	6.942859508	6.445651043	6.877081119	6.382009969	6.814134826	6.977095127	6.564398061	6.559826654	6.302280237	6.601315924	6.337051051	6.722080344	6.76975641	6.355475135	6.248040767	6.331328553	6.28931408	6.222620046	6.561735764	6.412848476	6.519714932	6.724835113	6.705777782	6.665747336	7.518654542	6.857693624	6.413057918	6.781859223	6.481814766	6.456817494	6.971130267	6.502888609	6.559348513	7.803145371	6.222774021	6.496836431	6.30589924	6.477282838	6.484006396	6.435092044	6.749296512	6.63063029	6.618867899	6.453599721	6.352417868	6.437779235	6.488636508	6.280462883	6.301161426	6.45312941	6.740922128	6.533874122	6.455594	6.401497465	6.543844791	6.432414571	7.787308557	6.22125395	6.156638124	7.332635704	6.254475143	7.032682334	6.471513067	6.510171666	6.409461065	6.587338125	7.444553893	6.800173682	6.251362686	6.522670337	7.054047304	6.751200116	6.348777481	6.623302349	6.490627922	6.177849429	6.710823267	6.716470357	6.585129036	6.49570773	6.644590607	6.315857625	6.273828647	6.33550109	7.123715499	6.377154651	6.713900115	6.998683591	6.531612032	7.037427536	6.626981616	6.639388143	6.446965096	6.61900167	6.274503142	6.223448406	6.217993837	6.134009973	6.540838191	6.460614152	7.031740277	6.670026297	6.343044837	6.514017102	6.308629667	6.840240232	6.166024354	6.647016584	6.441797422	6.55880746	6.299417077	6.55324981	6.579022837	7.016484389	6.821584352	9.557583995	6.696799119	6.630736047	6.89897563	6.897705942	6.434818081	6.474377395	6.469945526	6.494209561	6.601900605	6.422403902	6.449388519	6.585486857	6.543726994	6.490290513	6.588190111	6.386318909	6.411316935	6.438873488	6.633461088	6.14959205	6.473598286	7.344575934	6.485231819	6.351891573	6.276200467	6.562645372	6.728349252	6.333958205	6.684352838	6.256384115	6.098667895	6.560671338	6.431771425	6.297606262	6.694845759	6.694265525	6.358875331	6.218118583	6.329694411	6.444040093	6.957634701	6.496323064	6.677477111	7.612330772	6.345371428	6.374421728	6.72008603	6.374448333	7.537603186	6.140869061	6.550629219	6.208071084	6.253882887	6.952194116	5.919985805	6.297530015	6.170079285	6.612558435	6.153414862	6.502143852	6.43159405	6.443391842	6.562722236	6.20132604	6.811625023	6.513651685	6.447971082	6.522785229	6.574786417	6.729656536	6.598068881	6.659064695	6.646459648	6.557945898	6.445042715	6.369207309	6.53097763	6.78750976	6.560667881	7.378503224	6.473111374	6.239167152	6.234238724	6.546032996	6.547084357	6.573486891	6.756220519	6.612443688	6.674820419	6.453760494	6.489115628	6.378888782	6.619013663	6.390704674	6.465364547	6.395300188	6.650540073	6.837684607	6.592225162	6.916895753	6.657297673	6.674606984	6.704642382	6.412415983	6.456507609	6.713012462	6.712008142	6.466035777	6.453878667	6.756516182	6.646491898	6.348417398	6.79142699	6.556246745	6.870735303	7.028233532	6.426168835	7.046703765	6.429267542	6.647152554	6.529079068	6.478356341	6.510223424	6.32053168	6.402397812
121_at	8.147451246	8.757777784	8.530315085	8.499970427	8.374227546	8.378568569	8.53141138	8.719073785	8.437973939	8.159567046	8.539289988	8.519087635	8.385084521	8.293998172	8.760865218	8.468765823	8.753997164	8.613768157	8.505519515	8.594281013	8.807742627	8.71546322	8.597688485	8.618175506	8.70805277	8.23741966	8.596727723	8.043967678	8.347299934	8.292424383	8.300064449	8.620798209	8.454567769	8.507709757	8.394812749	8.360972735	8.622140109	8.596197926	8.183893546	8.245814946	8.543121304	8.286198051	8.307493316	8.252328182	8.489586297	8.313692494	8.418396267	8.348593461	8.531694723	8.412588166	8.3621536	8.745647267	8.530449197	8.341969594	8.250591309	8.281497607	8.348746256	8.357800919	8.861938035	8.489944033	8.581629013	8.483276614	8.643939005	8.292210653	8.37800417	8.314907407	8.427149357	8.370866763	8.317025977	8.690559927	8.383806938	8.204849233	8.528816403	8.410721722	8.554669138	8.293591883	8.197774502	8.3041515	8.501899746	8.152732042	8.578727287	8.421500804	8.325164126	8.402923048	8.563414107	8.686600667	8.351023226	8.412840753	8.501740274	8.601044388	8.191826603	8.068959625	7.865818013	8.820975048	8.126380993	8.374917575	8.467042514	8.102849254	8.246312464	8.330842468	8.381380021	8.092955414	7.83985925	7.931698692	7.846006108	7.966343677	8.243769824	8.301916541	7.82199631	8.153436866	8.308635085	7.881845381	8.465184872	8.398231826	8.80567023	7.982586105	8.110801402	8.228931417	9.02483324	8.581053566	8.305975587	8.141211368	8.173535925	8.311213884	8.042627246	8.374388338	8.272486274	8.060928871	7.999671445	8.204418628	8.246417591	8.309432347	7.979066311	8.035452146	8.154945232	8.26932438	8.528724	8.140145977	8.138411522	7.902576764	8.174008852	8.252971778	8.357947618	8.024889858	8.405289408	8.575892854	8.539585719	8.296710533	8.292319958	8.172587549	8.186252234	8.267007116	8.267163274	8.185513197	8.240797695	8.600787001	8.650773308	8.205515858	8.418901555	8.343556175	8.006476553	8.158953857	8.232183135	8.154839568	8.203384306	7.876837486	8.111894414	7.956255641	8.472718525	8.275147256	8.440232677	8.589333995	8.187240188	8.395187768	8.313825793	8.284179651	8.503022451	8.244903143	8.40735536	8.529969935	8.07232536	8.160414834	8.318282589	7.980738548	8.518757687	7.808015225	8.80647816	7.728719705	8.077415189	8.071804405	8.0029081	7.971329613	8.179088671	8.094040076	8.430448045	8.474697033	8.481086765	8.625010326	7.99686421	8.309508238	8.127945006	8.303074254	8.358929158	8.528706917	8.129830816	8.506414919	8.410032847	8.616619628	8.172453713	8.562873975	7.921558635	8.348930335	8.243179921	8.0353436	7.914244939	8.054632429	7.807242979	8.073083763	8.130601114	8.291749448	8.263508154	8.599522814	8.198162884	8.453117093	8.071056459	8.529754756	8.24351137	8.421367639	8.6006988	8.782121957	8.579395323	8.371290778	8.308847154	8.47888467	8.592535147	8.642870753	8.846016623	8.539790369	8.340852328	8.347115733	7.956494197	8.076893397	7.890518414	7.926687038	8.114797422	8.370160755	7.958316252	8.319619311	8.266806712	8.45124349	8.274967504	8.145894113	8.001238065	8.127023132	8.26981816	8.532251906	8.626367045	8.338662962	8.287379593	8.214085804	8.266819153	8.365096455	8.357419063	8.090428191	8.317713465	8.433140063	8.15825661	8.428038053	8.150076236	8.422445743	8.298384734	8.344907358	8.598484404	8.211883061	8.182524431	8.289111781	8.039196397	8.500090379	8.230137204	8.345501672	8.323438054	8.435767363	8.317711854	8.51407531	8.519920415	8.354593853
1255_g_at	4.096792796	4.303505373	4.028836129	4.244533426	4.175735847	4.124280572	4.123748626	4.208562944	4.226815146	4.19022464	4.186121285	4.12737185	4.178095955	3.887046108	4.221730387	4.150485861	4.191478439	4.359977141	4.331985754	4.110761212	4.29023823	4.113978771	4.184006032	4.155956219	4.312988469	4.09574026	4.196287623	4.009985779	4.121700238	4.021496637	4.024513064	4.238404077	4.351038207	4.175378608	4.1691716	4.15566771	4.296813765	4.17514467	4.101075446	4.076613689	4.005140461	4.063393887	4.174469545	4.072125987	4.121271502	3.974132057	4.285119929	4.207773181	3.98723731	4.165346953	4.066978223	4.317021749	4.131544166	4.042439207	3.951825663	4.173257124	4.218336024	4.185753657	4.331951407	4.089477034	4.151597177	4.179669277	4.175449058	4.127040406	4.121361006	4.176860374	4.155938548	4.062645437	4.132622845	4.248653514	4.23784072	4.034302085	4.200968337	4.149669828	4.106174526	4.041529487	3.930429808	4.116148881	4.100562285	4.004187744	4.101746364	4.290342885	4.134926457	4.121375782	4.256121325	4.263332832	4.140635922	4.050790131	4.137536017	4.220616791	4.038527754	4.052269752	4.036687511	4.254904142	4.058828416	4.113494414	4.132918489	4.185175743	4.043883643	4.215642574	3.966794442	4.139099873	4.019080679	3.960418215	4.119253065	4.143439089	4.12341087	4.093994222	4.022937549	4.215939159	4.026388517	4.007955539	4.090920299	4.051222399	4.206050868	3.99005111	4.004769581	4.004185106	4.327736762	4.120916825	4.190274295	4.097594724	4.049285449	4.331471575	4.025234979	4.136229758	4.144192324	4.027150858	4.024683729	3.937084685	3.990483024	4.173726373	3.999829931	3.994138035	3.988320322	4.068066613	4.110052394	4.022161098	3.954180246	4.057797834	4.009765313	4.088745932	4.144597241	4.017713993	4.038558155	4.062577463	4.058494273	4.044669202	4.017879836	4.097025586	4.051899324	4.196081456	3.988200829	4.157968812	4.115522737	4.223536301	4.303308614	4.197196383	4.024662258	4.049015842	4.046037404	4.00673357	4.037598132	4.103617281	4.090281475	4.153537201	4.036427831	4.05009216	4.332170847	3.997713509	4.270225981	4.042704456	4.0980674	4.072387582	4.297605912	4.092602717	4.070228191	4.153989438	3.960462159	4.224055138	4.229147845	3.988331979	4.440244394	4.057245394	4.162611491	3.920415295	4.320847839	4.168280962	4.138987207	4.286089591	4.232967334	4.022836402	4.021343716	4.101731251	4.111013669	4.153490526	4.118246416	4.161429745	4.027994658	4.068752274	4.156902911	4.075152594	4.146846979	4.185282806	4.190964582	4.186707627	4.04780121	4.343821654	4.179068405	4.291269527	4.069731629	4.05393627	3.984877501	3.950118381	4.038726129	3.846488558	3.9108012	4.027391943	4.172910614	4.059284274	4.23897174	4.139702632	4.10193126	4.123079945	4.043935885	4.214858218	4.139824424	4.078651176	4.315978007	4.227308179	4.158651776	4.213817	4.391974619	4.334436225	4.067538978	4.212336121	4.147284881	4.315559608	4.287620064	4.129578685	4.03817866	3.948694247	3.865127133	4.21544784	4.195495774	4.148413492	4.08097693	4.308436961	4.063297147	4.08144252	4.028925485	4.149152526	4.132747876	4.141415878	4.112309974	4.064978959	4.198181584	4.096028213	4.041494698	4.242152056	4.018980158	4.054261324	4.278584341	4.080648724	4.089196216	4.111031514	4.119337462	4.140785304	4.134135157	4.031689259	4.038620667	4.3634572	4.110045804	4.278085576	4.075969643	4.191982926	4.457991923	4.061280415	4.119206726	4.094743423	4.14462278	4.069353693	4.096459997	4.246336998	4.067050576	4.249216762
1294_at	8.116104743	8.046587852	8.072877652	7.719167534	7.990971668	7.886823917	7.892832531	7.959077276	7.663512483	7.709657668	7.483302464	8.363215724	8.214318325	8.311954621	7.855805364	8.07292336	7.889929858	8.677092746	8.070499226	8.132437399	7.855279585	8.108537521	7.424795064	7.977736209	8.610441373	8.482188777	7.96081639	7.801718623	8.274074039	7.789589416	7.84727726	8.002823028	7.963754029	7.801084568	8.123267598	7.96151557	7.372846064	8.011418817	8.107834816	8.452090567	8.554850687	7.957289266	8.284776403	7.810301937	8.161772789	7.694531237	7.645567392	7.697055429	7.921486961	8.353888273	8.464759148	7.96758854	7.74157628	7.664807698	8.017743714	8.396870495	7.795323605	8.053989	7.737969537	7.219348797	8.70807632	7.912936547	7.725121202	8.176917659	7.711598362	7.996883526	7.956853477	7.911748299	8.112330345	7.358447804	7.605059137	8.147113114	8.474373173	8.260931209	8.721743118	8.088741982	8.01126847	9.277078064	7.408464024	7.388477014	8.083260514	7.30926548	8.310188064	8.444854713	8.28089396	7.872227717	8.863910545	7.787537458	7.643757423	8.396594525	8.173168858	8.110588736	8.049008934	7.378243963	8.217551975	7.375064585	7.484868428	8.780209377	7.574235322	7.754028257	8.137258454	7.365752158	7.746138213	8.120003116	7.595513551	7.89266207	8.352398826	8.257662241	8.025442032	8.231658325	8.298222055	8.423826286	8.218855285	8.187929244	7.516320707	7.920605019	7.523254141	8.114793392	8.131178489	8.239797909	7.957199212	7.753495606	7.928227741	8.276086237	7.333076221	7.906599223	7.70349279	7.581708217	8.78188582	8.406767957	8.623546736	8.559785141	8.499317753	7.832041147	8.158358857	7.727234827	7.975248597	8.077619741	7.695870419	7.738750599	8.166411807	8.312428099	7.85547137	7.742592735	7.778735912	7.616033856	7.386719859	7.668469867	7.87386781	7.715949662	8.079772721	7.952700397	8.782208634	8.817597152	7.614658483	7.881021581	8.267187709	8.124984887	8.067297898	8.082722021	7.551374333	7.876346294	8.518386882	7.767750588	8.057308633	7.613330202	7.981008168	8.002419765	7.836464701	8.010352896	7.811416225	7.693432729	7.874199745	8.510809699	7.920012649	7.583501435	7.802031866	7.689218968	7.683786634	7.277928443	7.922066513	8.307965154	7.988677751	6.954466575	7.556786767	7.958939415	8.147034057	7.591395301	8.300428057	7.400776952	7.935391312	7.612762606	7.669810012	7.69380356	7.941101753	7.737688383	8.306124459	7.797778439	7.490515878	7.956199471	8.193742853	8.032996896	7.613482426	7.884968482	7.773457069	8.501383745	8.265025148	8.671644773	8.113554223	8.297910463	8.426748572	8.166813376	7.522057365	7.567055308	7.399440401	7.328854711	8.361048436	8.074957364	8.491245639	8.025559694	8.1470098	7.372825213	7.424342331	8.006009947	8.420530038	7.520594406	7.527927363	8.148130279	7.182131059	7.343882372	8.34175402	8.379905856	8.040897094	9.146449239	7.958010056	7.990844123	8.104745634	7.86829892	7.843316998	8.078220153	7.715356351	7.147866611	7.841180091	7.951417167	7.965313548	7.82599848	7.516028472	7.993067093	7.75898655	7.731955085	7.539418641	7.840603754	7.340159491	8.255185113	7.496099163	8.175313992	8.189578976	8.833487574	7.854893531	7.619088348	8.170917403	8.396232997	8.066994738	8.025858515	8.29807055	7.944473547	7.709247042	8.155484429	8.224588188	7.856787285	7.607046039	7.774895544	8.318298133	8.651444325	8.002279694	7.514229651	7.692602921	7.464452673	7.58466251	8.117341894	7.989336199	8.072816782	8.158586523	7.797677991	7.751808338	7.392360511
1316_at	5.543389392	5.858172967	5.518386864	5.735772702	5.629806393	5.488902046	5.372089736	5.815622294	5.472750524	5.74065134	5.918684347	5.727633968	5.695917912	5.3414861	5.733277215	5.75873756	5.523064291	5.916204189	5.75692073	5.614704456	5.624724736	5.650923797	5.844462259	5.628918681	5.763675706	5.521552508	5.863041324	5.59471872	5.560094171	5.708186154	5.674036033	5.609092571	5.69939319	5.716156156	5.758058154	5.579875654	5.892104565	5.674789928	6.089407642	5.710966635	5.624541561	5.528864663	5.589516066	5.842365664	5.720922279	5.58271782	5.375472099	5.761697457	5.537724186	5.594346817	5.539114459	6.092629388	5.755068869	5.479900239	5.493027844	5.740409602	5.627114251	5.683575752	5.898401915	5.45629554	5.758612689	5.964484738	5.581876434	5.786781697	5.512636471	5.58045477	5.651379321	5.565608756	5.696881752	5.602307702	5.589945107	5.767348833	5.860792368	5.71254679	5.594491888	5.751614598	5.628891033	5.65994446	5.614070549	5.490331837	5.653297266	6.439760467	5.615975349	5.57882219	5.972836048	5.665453996	5.802049484	5.576624499	5.789680286	5.590691362	5.519677488	5.387744691	5.457945269	5.785612311	5.401207864	5.668494165	5.662205521	5.403576573	5.575190791	5.927306507	5.541235531	5.807277251	5.535656995	5.262903215	5.61308021	5.284966662	5.804934969	5.554700012	5.581081644	5.327213105	5.716744518	5.632256594	5.728890057	5.544113172	5.804581588	5.546749678	5.441008477	5.502116668	6.01839357	5.547898816	5.718493194	5.429285023	5.626946401	6.184772707	5.702396428	5.68792183	5.836889693	5.569831718	5.598934023	5.461351269	5.650450341	5.477811605	5.579186873	5.66764601	5.4708135	5.477329157	5.591982797	5.64402956	5.610481184	5.459903422	5.57402073	5.748502508	5.512706155	5.659063847	5.673118471	5.496275089	5.588450147	5.599915819	5.435978916	5.543107036	5.534251738	5.76245648	5.683260757	5.773769828	5.482280666	5.733952986	5.954933587	5.584974923	5.626120033	5.634025298	5.496848622	5.511005259	5.348752908	5.289004722	5.343769486	5.61200677	5.578475903	5.395315206	5.893095473	5.48559747	5.443772984	5.509644541	5.345293406	5.607565269	5.623156057	5.752172888	5.695227378	5.588017785	5.59249967	5.728319353	5.524379379	5.427952038	5.372038397	5.828385414	5.569089401	5.383315311	6.08812584	5.362632409	5.43842116	5.607757315	5.584751552	5.393196648	5.477285691	5.414817359	5.510363902	5.69247856	5.54649413	5.581660315	5.400827892	5.563204164	5.513788021	5.656133855	5.556825071	5.627704277	5.487955274	5.520891737	5.589935372	5.799717933	5.650791827	5.7085103	5.622087183	5.376964741	5.601792319	5.358552686	5.38087702	5.288001558	5.335040588	5.47313487	5.773991839	5.282307409	5.606191935	5.433111241	5.656111269	5.576259801	5.47228836	5.654339239	5.419615296	5.516244202	5.789202164	5.650278776	5.495707238	5.552341939	5.734803905	5.758988708	5.667939208	5.806932572	5.697870539	5.864326658	5.704314769	5.633467552	5.53792213	5.399167265	5.521334265	5.718844879	5.525533021	5.517446454	5.672121729	5.547156641	5.4438437	5.726477593	5.62484122	5.438276024	5.699687362	5.763809024	6.583737924	5.557391628	5.515868258	5.858980089	5.382362176	5.803143209	5.535094699	5.493386651	5.560068702	5.501908661	5.758817958	5.660693753	5.615287255	5.579296088	5.532466125	5.383300284	5.740807063	5.811324858	5.922646715	5.781284235	5.62314364	5.837633181	5.650517888	5.613513067	6.108775436	5.770344712	5.537505218	5.252164096	5.469951531	5.656892732	5.450313284	5.564114858
